0,OCX(25),-0.000801760020391
1,CH4X(48),-0.000168960984438
2,OX(20),-4.36241460428e-06
3,H2OX(23),-4.14934351267e-06
4,CO2X(24),-2.01422370373e-06
5,HX(19),-1.91839620675e-06
6,CH3X(21),-1.07684403463e-08
7,CHX(28),-7.59377666186e-09
8,CHOX(53),-4.96666465778e-09
9,COX(50),-4.28452138178e-09
10,C2H4X(210),-3.53819229068e-09
11,CX(26),-2.27429865135e-09
12,C2H4X(65),-1.49742608058e-09
13,H2X(49),-1.19628072342e-09
14,CH2X(27),1.12248005459e-07
15,HOX(22),1.05920066481e-05
16,X(1),0.000972427230013
